`,Time,x,y,z,traj_tx,traj_ty,traj_tz
3722,37.22,780.6845371,-207.4031404,-3.029800656,781.1210007,-207.108237,-3.702641179
3723,37.23,780.5431161,-207.4936076,-3.033230533,780.9798448,-207.1990756,-3.706068574
3724,37.24,780.401517,-207.5837855,-3.036660974,780.8385175,-207.2896299,-3.70949639
3725,37.25,780.2597404,-207.6736739,-3.040091974,780.6970193,-207.3798995,-3.712924627
3726,37.26,780.1177869,-207.7632724,-3.043523523,780.5553507,-207.4698841,-3.716353283
3727,37.27,779.975657,-207.8525808,-3.046955615,780.4135124,-207.5595833,-3.719782358
3728,37.28,779.8333515,-207.9415988,-3.050388239,780.2715047,-207.6489968,-3.723211852
3729,37.29,779.690871,-208.0303261,-3.053821385,780.1293284,-207.7381243,-3.726641766
3730,37.3,779.548216,-208.1187624,-3.057255042,779.9869838,-207.8269655,-3.730072097
3731,37.31,779.4053872,-208.2069074,-3.060689198,779.8444714,-207.91552,-3.733502846
3732,37.32,779.2623851,-208.2947608,-3.064123845,779.7017899,-208.0037888,-3.736934013
3733,37.33,779.1192105,-208.3823224,-3.06755897,779.5589391,-208.091772,-3.740365597
3734,37.34,778.9758639,-208.4695918,-3.070994564,779.4159196,-208.1794693,-3.743797598
3735,37.35,778.832346,-208.5565688,-3.074430616,779.272732,-208.2668806,-3.747230015
3736,37.36,778.6886573,-208.6432531,-3.077867115,779.129377,-208.3540056,-3.750662849
3737,37.37,778.5447986,-208.7296444,-3.081304054,778.9858549,-208.440844,-3.754096099
3738,37.38,778.4007703,-208.8157424,-3.08474142,778.8421666,-208.5273956,-3.757529764
3739,37.39,778.2565731,-208.9015469,-3.088179207,778.6983124,-208.61366,-3.760963845
3740,37.4,778.1122077,-208.9870576,-3.091617403,778.5542931,-208.6996371,-3.76439834
3741,37.41,777.9676747,-209.0722741,-3.095056002,778.4101091,-208.7853266,-3.76783325
3742,37.42,777.8229747,-209.1571964,-3.098494995,778.2657611,-208.8707283,-3.771268575
3743,37.43,777.6781082,-209.241824,-3.101934372,778.1212496,-208.9558419,-3.774704313
3744,37.44,777.533076,-209.3261567,-3.105374126,777.9765752,-209.0406671,-3.778140465
3745,37.45,777.3878787,-209.4101942,-3.108814248,777.8317385,-209.1252036,-3.781577031
3746,37.46,777.2425168,-209.4939363,-3.112254729,777.6867401,-209.2094513,-3.785014009
3747,37.47,777.096991,-209.5773827,-3.115695562,777.5415806,-209.2934099,-3.7884514
3748,37.48,776.951302,-209.6605332,-3.11913674,777.3962604,-209.3770791,-3.791889204
3749,37.49,776.8054502,-209.7433874,-3.122578258,777.2507803,-209.4604586,-3.795327419
3750,37.5,776.6594365,-209.8259451,-3.126020111,777.1051408,-209.5435483,-3.798766046
3751,37.51,776.5132613,-209.9082061,-3.129462294,776.9593424,-209.6263478,-3.802205084
3752,37.52,776.3669253,-209.9901701,-3.132904805,776.8133857,-209.7088568,-3.805644533
3753,37.53,776.2204292,-210.0718368,-3.13634764,776.6672714,-209.7910752,-3.809084393
3754,37.54,776.0737735,-210.153206,-3.139790797,776.521,-209.8730027,-3.812524662
3755,37.55,775.9269589,-210.2342774,-3.143234275,776.374572,-209.954639,-3.815965342
3756,37.56,775.779986,-210.3150508,-3.146678075,776.2279881,-210.0359839,-3.819406431
3757,37.57,775.6328554,-210.395526,-3.150122195,776.0812488,-210.117037,-3.822847929
3758,37.58,775.4855678,-210.4757026,-3.153566637,775.9343547,-210.1977982,-3.826289836
3759,37.59,775.3381238,-210.5555805,-3.157011402,775.7873063,-210.2782672,-3.829732152
3760,37.6,775.190524,-210.6351593,-3.160456492,775.6401043,-210.3584437,-3.833174876
3761,37.61,775.042769,-210.7144389,-3.163901909,775.4927493,-210.4383275,-3.836618007
3762,37.62,774.8948595,-210.793419,-3.167347656,775.3452417,-210.5179183,-3.840061546
3763,37.63,774.7467961,-210.8720994,-3.170793737,775.1975823,-210.5972158,-3.843505492
3764,37.64,774.5985793,-210.9504798,-3.174240155,775.0497714,-210.6762198,-3.846949845
3765,37.65,774.45021,-211.0285599,-3.177686914,774.9018098,-210.7549301,-3.850394604
3766,37.66,774.3016886,-211.1063396,-3.181134018,774.753698,-210.8333463,-3.85383977
3767,37.67,774.1530158,-211.1838187,-3.184581472,774.6054366,-210.9114682,-3.857285341
3768,37.68,774.0041922,-211.2609968,-3.188029279,774.4570262,-210.9892956,-3.860731318
3769,37.69,773.8552185,-211.3378737,-3.191477446,774.3084672,-211.0668282,-3.864177699
3770,37.7,773.7060952,-211.4144492,-3.194925975,774.1597604,-211.1440657,-3.867624485
3771,37.71,773.5568231,-211.4907232,-3.198374873,774.0109062,-211.2210079,-3.871071676
3772,37.72,773.4074027,-211.5666952,-3.201824143,773.8619053,-211.2976544,-3.874519271
3773,37.73,773.2578347,-211.6423652,-3.205273791,773.7127582,-211.3740052,-3.877967269
3774,37.74,773.1081197,-211.7177329,-3.20872382,773.5634655,-211.4500598,-3.88141567
3775,37.75,772.9582583,-211.7927981,-3.212174235,773.4140277,-211.525818,-3.884864475
3776,37.76,772.8082511,-211.8675604,-3.21562504,773.2644455,-211.6012796,-3.888313682
3777,37.77,772.6580988,-211.9420198,-3.21907624,773.1147194,-211.6764443,-3.891763291
3778,37.78,772.5078021,-212.016176,-3.222527838,772.9648501,-211.7513118,-3.895213302
3779,37.79,772.3573614,-212.0900287,-3.225979837,772.8148379,-211.8258819,-3.898663714
3780,37.8,772.2067776,-212.1635778,-3.229432241,772.6646837,-211.9001543,-3.902114528
3781,37.81,772.0560511,-212.236823,-3.232885052,772.5143878,-211.9741288,-3.905565742
3782,37.82,771.9051827,-212.3097642,-3.236338274,772.3639509,-212.047805,-3.909017356
3783,37.83,771.7541729,-212.382401,-3.239791909,772.2133736,-212.1211828,-3.912469371
3784,37.84,771.6030223,-212.4547332,-3.243245959,772.0626564,-212.1942618,-3.915921785
3785,37.85,771.4517317,-212.5267608,-3.246700425,771.9117999,-212.2670418,-3.919374598
3786,37.86,771.3003017,-212.5984833,-3.250155309,771.7608047,-212.3395225,-3.92282781
3787,37.87,771.1487328,-212.6699007,-3.253610612,771.6096713,-212.4117037,-3.92628142
3788,37.88,770.9970257,-212.7410128,-3.257066336,771.4584004,-212.4835851,-3.929735428
3789,37.89,770.8451811,-212.8118192,-3.260522479,771.3069925,-212.5551664,-3.933189834
3790,37.9,770.6931995,-212.8823198,-3.263979043,771.1554481,-212.6264474,-3.936644637
3791,37.91,770.5410816,-212.9525144,-3.267436026,771.0037679,-212.6974278,-3.940099837
3792,37.92,770.388828,-213.0224028,-3.27089343,770.8519524,-212.7681073,-3.943555433
3793,37.93,770.2364393,-213.0919848,-3.274351252,770.7000022,-212.8384857,-3.947011424
3794,37.94,770.0839163,-213.1612601,-3.277809492,770.5479179,-212.9085627,-3.950467812
3795,37.95,769.9312594,-213.2302286,-3.281268148,770.3957001,-212.978338,-3.953924594
3796,37.96,769.7784694,-213.2988901,-3.284727219,770.2433492,-213.0478114,-3.95738177
3797,37.97,769.6255468,-213.3672443,-3.288186703,770.0908659,-213.1169825,-3.960839341
3798,37.98,769.4724924,-213.435291,-3.291646599,769.9382508,-213.1858513,-3.964297306
3799,37.99,769.3193067,-213.5030301,-3.295106904,769.7855045,-213.2544172,-3.967755663
3800,38,769.1659903,-213.5704614,-3.298567616,769.6326274,-213.3226802,-3.971214413
3801,38.01,769.012544,-213.6375846,-3.302028732,769.4796203,-213.3906399,-3.974673556
3802,38.02,768.8589682,-213.7043996,-3.305490251,769.3264836,-213.4582961,-3.97813309
3803,38.03,768.7052637,-213.7709062,-3.30895217,769.173218,-213.5256484,-3.981593015
3804,38.04,768.5514311,-213.8371041,-3.312414486,769.0198239,-213.5926967,-3.985053331
3805,38.05,768.397471,-213.9029932,-3.315877196,768.8663022,-213.6594405,-3.988514035
3806,38.06,768.243384,-213.9685733,-3.319340299,768.7126554,-213.7258788,-3.99197508
3807,38.07,768.0891708,-214.0338442,-3.32280379,768.5588848,-213.792011,-3.995436449
3808,38.08,767.934832,-214.0988057,-3.326267667,768.4049911,-213.8578368,-3.998898141
3809,38.09,767.7803683,-214.1634577,-3.329731925,768.2509747,-213.923356,-4.002360157
3810,38.1,767.6257802,-214.2277998,-3.333196558,768.0968364,-213.9885683,-4.005822495
3811,38.11,767.4710684,-214.291832,-3.336661561,767.9425766,-214.0534735,-4.009285155
3812,38.12,767.3162336,-214.3555541,-3.340126929,767.7881959,-214.1180713,-4.012748137
3813,38.13,767.1612763,-214.4189658,-3.343592654,767.633695,-214.1823614,-4.01621144
3814,38.14,767.0061972,-214.482067,-3.347058732,767.4790742,-214.2463438,-4.019675063
3815,38.15,766.8509969,-214.5448575,-3.350525156,767.3243321,-214.3100189,-4.023139007
3816,38.16,766.6956761,-214.6073372,-3.353991923,767.1694685,-214.3733869,-4.02660327
3817,38.17,766.5402354,-214.6695058,-3.357459025,767.0144842,-214.4364477,-4.030067853
3818,38.18,766.3846753,-214.7313632,-3.360926459,766.8593796,-214.4992012,-4.033532755
3819,38.19,766.2289967,-214.7929092,-3.364394218,766.7041554,-214.561647,-4.036997974
3820,38.2,766.0732,-214.8541436,-3.3678623,766.5488122,-214.6237851,-4.040463512
3821,38.21,765.9172859,-214.9150663,-3.371330698,766.3933507,-214.6856154,-4.043929367
3822,38.22,765.7612551,-214.9756771,-3.374799408,766.2377714,-214.7471375,-4.047395539
3823,38.23,765.6051082,-215.0359757,-3.378268427,766.0820749,-214.8083514,-4.050862028
3824,38.24,765.4488458,-215.0959621,-3.381737751,765.9262619,-214.869257,-4.054328833
3825,38.25,765.2924685,-215.155636,-3.385207375,765.770333,-214.9298539,-4.057795953
3826,38.26,765.135977,-215.2149973,-3.388677295,765.6142887,-214.9901422,-4.061263389
3827,38.27,764.9793718,-215.2740458,-3.392147507,765.4581298,-215.0501215,-4.06473114
3828,38.28,764.8226538,-215.3327814,-3.395618004,765.3018567,-215.1097917,-4.068199205
3829,38.29,764.6658233,-215.3912039,-3.399088782,765.1454701,-215.1691527,-4.071667584
3830,38.3,764.5088812,-215.4493131,-3.402559836,764.9889707,-215.2282043,-4.075136277
3831,38.31,764.351828,-215.5071088,-3.406031163,764.832359,-215.2869464,-4.078605282
3832,38.32,764.1946644,-215.5645909,-3.409502759,764.6756357,-215.3453787,-4.0820746
3833,38.33,764.037391,-215.6217592,-3.41297462,764.5188013,-215.403501,-4.08554423
3834,38.34,763.8800084,-215.6786136,-3.416446744,764.3618565,-215.4613133,-4.089014172
3835,38.35,763.7225172,-215.7351539,-3.41991913,764.2048018,-215.5188153,-4.092484425
3836,38.36,763.5649182,-215.7913799,-3.423391775,764.047638,-215.5760069,-4.095954989
3837,38.37,763.4072118,-215.8472915,-3.426864677,763.8903655,-215.632888,-4.099425863
3838,38.38,763.2493988,-215.9028885,-3.430337837,763.7329851,-215.6894582,-4.102897047
3839,38.39,763.0914798,-215.9581708,-3.433811254,763.5754972,-215.7457175,-4.106368541
3840,38.4,762.9334554,-216.0131383,-3.437284926,763.4179026,-215.8016657,-4.109840343
3841,38.41,762.7753263,-216.0677906,-3.440758856,763.2602019,-215.8573027,-4.113312455
3842,38.42,762.617093,-216.1221278,-3.444233042,763.1023956,-215.9126282,-4.116784874
3843,38.43,762.4587563,-216.1761496,-3.447707486,762.9444843,-215.9676421,-4.120257601
3844,38.44,762.3003166,-216.229856,-3.451182189,762.7864687,-216.0223442,-4.123730636
3845,38.45,762.1417748,-216.2832467,-3.454657153,762.6283493,-216.0767343,-4.127203977
3846,38.46,761.9831314,-216.3363216,-3.458132378,762.4701269,-216.1308124,-4.130677625
3847,38.47,761.824387,-216.3890805,-3.461607867,762.3118019,-216.1845781,-4.13415158
3848,38.48,761.6655423,-216.4415234,-3.465083621,762.153375,-216.2380314,-4.13762584
3849,38.49,761.5065979,-216.49365,-3.468559642,761.9948468,-216.291172,-4.141100406
3850,38.5,761.3475544,-216.5454603,-3.47203593,761.8362178,-216.3439998,-4.144575277
3851,38.51,761.1884124,-216.5969541,-3.475512487,761.6774888,-216.3965147,-4.148050453
3852,38.52,761.0291726,-216.6481312,-3.478989315,761.5186602,-216.4487164,-4.151525935
3853,38.53,760.8698357,-216.6989915,-3.482466416,761.3597327,-216.5006048,-4.15500172
3854,38.54,760.7104021,-216.7495349,-3.485943792,761.2007069,-216.5521797,-4.15847781
3855,38.55,760.5508726,-216.7997612,-3.489421445,761.0415834,-216.6034409,-4.161954204
3856,38.56,760.3912478,-216.8496703,-3.492899378,760.8823628,-216.6543884,-4.165430902
3857,38.57,760.2315283,-216.8992621,-3.496377591,760.7230457,-216.7050218,-4.168907903
3858,38.58,760.0717148,-216.9485364,-3.499856088,760.5636327,-216.755341,-4.172385206
3859,38.59,759.9118078,-216.9974931,-3.50333487,760.4041243,-216.8053459,-4.175862813
3860,38.6,759.751808,-217.046132,-3.506813938,760.2445213,-216.8550363,-4.179340722
3861,38.61,759.591716,-217.0944531,-3.510293296,760.0848242,-216.904412,-4.182818933
3862,38.62,759.4315325,-217.1424561,-3.513772943,759.9250335,-216.9534728,-4.186297446
3863,38.63,759.271258,-217.1901411,-3.517252882,759.76515,-217.0022186,-4.18977626
3864,38.64,759.1108933,-217.2375077,-3.520733114,759.6051742,-217.0506492,-4.193255375
3865,38.65,758.9504389,-217.284556,-3.524213639,759.4451066,-217.0987644,-4.196734791
3866,38.66,758.7898954,-217.3312858,-3.527694459,759.284948,-217.1465641,-4.200214508
3867,38.67,758.6292636,-217.3776968,-3.531175575,759.1246989,-217.194048,-4.203694524
3868,38.68,758.4685439,-217.4237892,-3.534656987,758.96436,-217.241216,-4.20717484
3869,38.69,758.3077371,-217.4695626,-3.538138696,758.8039317,-217.2880679,-4.210655455
3870,38.7,758.1468437,-217.515017,-3.541620702,758.6434148,-217.3346035,-4.214136369
3871,38.71,757.9858645,-217.5601522,-3.545103005,758.4828098,-217.3808227,-4.217617582
3872,38.72,757.8247999,-217.6049682,-3.548585607,758.3221173,-217.4267253,-4.221099093
3873,38.73,757.6636508,-217.6494648,-3.552068506,758.1613379,-217.4723111,-4.224580902
3874,38.74,757.5024175,-217.6936419,-3.555551703,758.0004723,-217.51758,-4.228063008
3875,38.75,757.3411009,-217.7374993,-3.559035198,757.839521,-217.5625317,-4.231545411
3876,38.76,757.1797016,-217.781037,-3.56251899,757.6784847,-217.6071661,-4.23502811
3877,38.77,757.01822,-217.8242549,-3.566003078,757.5173639,-217.651483,-4.238511106
3878,38.78,756.856657,-217.8671527,-3.569487463,757.3561593,-217.6954822,-4.241994397
3879,38.79,756.695013,-217.9097305,-3.572972144,757.1948714,-217.7391636,-4.245477984
3880,38.8,756.5332889,-217.951988,-3.57645712,757.0335009,-217.7825269,-4.248961866
3881,38.81,756.371485,-217.9939252,-3.57994239,756.8720483,-217.825572,-4.252446042
3882,38.82,756.2096022,-218.035542,-3.583427954,756.7105143,-217.8682988,-4.255930512
3883,38.83,756.047641,-218.0768383,-3.586913811,756.5488995,-217.9107069,-4.259415275
3884,38.84,755.885602,-218.1178138,-3.590399959,756.3872045,-217.9527964,-4.262900332
3885,38.85,755.7234859,-218.1584686,-3.593886398,756.2254299,-217.9945669,-4.266385681
3886,38.86,755.5612933,-218.1988026,-3.597373126,756.0635763,-218.0360183,-4.269871322
3887,38.87,755.3990248,-218.2388155,-3.600860142,755.9016442,-218.0771504,-4.273357255
3888,38.88,755.236681,-218.2785074,-3.604347446,755.7396344,-218.117963,-4.276843479
3889,38.89,755.0742627,-218.317878,-3.607835036,755.5775493,-218.1584556,-4.280329953
3890,38.9,754.9117703,-218.3569274,-3.61132291,755.4153906,-218.1986275,-4.283816652
3891,38.91,754.7492046,-218.3956553,-3.614811067,755.253159,-218.2384788,-4.287303575
3892,38.92,754.5865662,-218.4340617,-3.618299503,755.0908551,-218.2780091,-4.290790721
3893,38.93,754.4238556,-218.4721465,-3.621788215,754.9284796,-218.3172184,-4.294278091
3894,38.94,754.2610736,-218.5099096,-3.625277199,754.7660329,-218.3561064,-4.297765683
3895,38.95,754.0982206,-218.5473509,-3.628766449,754.6035157,-218.3946731,-4.301253497
3896,38.96,753.9352975,-218.5844703,-3.632255962,754.4409287,-218.4329183,-4.304741534
3897,38.97,753.7723047,-218.6212676,-3.635745733,754.2782724,-218.4708417,-4.308229791
3898,38.98,753.609243,-218.6577428,-3.639235757,754.1155455,-218.5084437,-4.311718269
3899,38.99,753.4461129,-218.6938959,-3.64272603,753.9527475,-218.5457245,-4.315206968
3900,39,753.2829151,-218.7297266,-3.646216549,753.789879,-218.582684,-4.318695886
3901,39.01,753.1196502,-218.765235,-3.649707308,753.6269407,-218.6193222,-4.322185024
3902,39.02,752.9563189,-218.8004208,-3.653198305,753.4639331,-218.6556389,-4.325674382
3903,39.03,752.7929216,-218.8352841,-3.656689534,753.3008568,-218.6916341,-4.329163958
3904,39.04,752.6294592,-218.8698247,-3.660180993,753.1377126,-218.7273078,-4.332653752
3905,39.05,752.4659322,-218.9040426,-3.663672677,752.974501,-218.7626598,-4.336143765
3906,39.06,752.3023412,-218.9379377,-3.667164583,752.8112227,-218.7976901,-4.339633995
3907,39.07,752.1386869,-218.9715098,-3.670656706,752.6478782,-218.8323986,-4.343124442
3908,39.08,751.9749699,-219.0047588,-3.674149043,752.4844682,-218.8667852,-4.346615106
3909,39.09,751.8111907,-219.0376848,-3.67764159,752.3209934,-218.9008498,-4.350105987
3910,39.1,751.6473502,-219.0702876,-3.681134342,752.1574543,-218.9345925,-4.353597084
3911,39.11,751.4834488,-219.1025671,-3.684627294,751.9938516,-218.968013,-4.357088396
3912,39.12,751.3194872,-219.1345232,-3.68812044,751.8301859,-219.0011114,-4.360579924
3913,39.13,751.155466,-219.1661559,-3.691613776,751.6664578,-219.0338876,-4.364071666
3914,39.14,750.9913859,-219.1974651,-3.695107297,751.5026679,-219.0663414,-4.367563623
3915,39.15,750.8272474,-219.2284507,-3.698600999,751.3388169,-219.0984729,-4.371055794
3916,39.16,750.6630513,-219.2591125,-3.702094878,751.1749054,-219.1302818,-4.374548178
3917,39.17,750.4987981,-219.2894506,-3.705588933,751.0109341,-219.1617682,-4.378040776
3918,39.18,750.3344884,-219.3194649,-3.709083158,750.8469035,-219.192932,-4.381533587
3919,39.19,750.1701229,-219.3491552,-3.712577554,750.6828142,-219.2237731,-4.38502661
3920,39.2,750.0057022,-219.3785215,-3.716072116,750.518667,-219.2542915,-4.388519845
3921,39.21,749.841227,-219.4075637,-3.719566844,750.3544623,-219.284487,-4.392013292
3922,39.22,749.6766978,-219.4362818,-3.723061736,750.1902009,-219.3143595,-4.39550695
3923,39.23,749.5121153,-219.4646757,-3.726556792,750.0258834,-219.3439091,-4.399000819
3924,39.24,749.3474802,-219.4927453,-3.730052011,749.8615103,-219.3731355,-4.402494899
3925,39.25,749.1827929,-219.5204905,-3.733547393,749.6970824,-219.4020389,-4.405989189
3926,39.26,749.0180543,-219.5479112,-3.737042937,749.5326001,-219.4306189,-4.409483689
3927,39.27,748.8532648,-219.5750075,-3.740538645,749.3680642,-219.4588757,-4.412978399
3928,39.28,748.6884251,-219.6017792,-3.744034517,749.2034753,-219.4868091,-4.416473318
3929,39.29,748.5235359,-219.6282262,-3.747530554,749.038834,-219.514419,-4.419968445
3930,39.3,748.3585978,-219.6543485,-3.751026757,748.8741409,-219.5417053,-4.423463782
3931,39.31,748.1936114,-219.6801461,-3.754523127,748.7093966,-219.5686681,-4.426959326
3932,39.32,748.0285773,-219.7056189,-3.758019667,748.5446018,-219.5953071,-4.430455078
3933,39.33,747.8634961,-219.7307667,-3.761516377,748.379757,-219.6216224,-4.433951037
3934,39.34,747.6983686,-219.7555896,-3.76501326,748.214863,-219.6476138,-4.437447204
3935,39.35,747.5331952,-219.7800874,-3.768510318,748.0499203,-219.6732812,-4.440943577
3936,39.36,747.3679767,-219.8042602,-3.772007553,747.8849295,-219.6986246,-4.444440157
3937,39.37,747.2027136,-219.8281078,-3.775504966,747.7198913,-219.723644,-4.447936942
3938,39.38,747.0374067,-219.8516303,-3.77900256,747.5548062,-219.7483391,-4.451433934
3939,39.39,746.8720564,-219.8748275,-3.782500336,747.389675,-219.77271,-4.45493113
3940,39.4,746.7066635,-219.8976993,-3.785998297,747.2244982,-219.7967565,-4.458428532
3941,39.41,746.5412285,-219.9202458,-3.789496444,747.0592764,-219.8204786,-4.461926138
3942,39.42,746.3757522,-219.9424669,-3.79299478,746.8940103,-219.8438763,-4.465423948
3943,39.43,746.210235,-219.9643625,-3.796493305,746.7287005,-219.8669493,-4.468921962
3944,39.44,746.0446777,-219.9859326,-3.799992022,746.5633476,-219.8896977,-4.47242018
3945,39.45,745.8790809,-220.0071771,-3.803490933,746.3979523,-219.9121213,-4.475918601
