,Time,tx,ty
25249,252.49,370.9921805,1133.25
25250,252.5,371.0060701,1133.25
25251,252.51,371.0199598,1133.25
25252,252.52,371.0338495,1133.25
25253,252.53,371.0477393,1133.25
25254,252.54,371.0616292,1133.25
25255,252.55,371.0755191,1133.25
25256,252.56,371.089409,1133.25
25257,252.57,371.103299,1133.25
25258,252.58,371.117189,1133.25
25259,252.59,371.1310791,1133.25
25260,252.6,371.1449692,1133.25
25261,252.61,371.1588594,1133.25
25262,252.62,371.1727496,1133.25
25263,252.63,371.1866399,1133.25
25264,252.64,371.2005302,1133.25
25265,252.65,371.2144205,1133.25
25266,252.66,371.228311,1133.25
25267,252.67,371.2422014,1133.25
25268,252.68,371.256092,1133.25
25269,252.69,371.2699825,1133.25
25270,252.7,371.2838731,1133.25
25271,252.71,371.2977638,1133.25
25272,252.72,371.3116545,1133.25
25273,252.73,371.3255453,1133.25
25274,252.74,371.3394361,1133.25
25275,252.75,371.353327,1133.25
25276,252.76,371.3672179,1133.25
25277,252.77,371.3811089,1133.25
25278,252.78,371.395,1133.25
25279,252.79,371.408891,1133.25
25280,252.8,371.4227822,1133.25
25281,252.81,371.4366734,1133.25
25282,252.82,371.4505646,1133.25
25283,252.83,371.4644559,1133.25
25284,252.84,371.4783472,1133.25
25285,252.85,371.4922386,1133.25
25286,252.86,371.5061301,1133.25
25287,252.87,371.5200216,1133.25
25288,252.88,371.5339131,1133.25
25289,252.89,371.5478048,1133.25
25290,252.9,371.5616964,1133.25
25291,252.91,371.5755881,1133.25
25292,252.92,371.5894799,1133.25
25293,252.93,371.6033717,1133.25
25294,252.94,371.6172636,1133.25
25295,252.95,371.6311556,1133.25
25296,252.96,371.6450476,1133.25
25297,252.97,371.6589396,1133.25
25298,252.98,371.6728317,1133.25
25299,252.99,371.6867239,1133.25
25300,253,371.7006161,1133.25
25301,253.01,371.7145084,1133.25
25302,253.02,371.7284007,1133.25
25303,253.03,371.7422931,1133.25
25304,253.04,371.7561856,1133.25
25305,253.05,371.7700781,1133.25
25306,253.06,371.7839706,1133.25
25307,253.07,371.7978632,1133.25
25308,253.08,371.8117559,1133.25
25309,253.09,371.8256486,1133.25
25310,253.1,371.8395414,1133.25
25311,253.11,371.8534343,1133.25
25312,253.12,371.8673271,1133.25
25313,253.13,371.8812201,1133.25
25314,253.14,371.8951131,1133.25
25315,253.15,371.9090061,1133.25
25316,253.16,371.9228993,1133.25
25317,253.17,371.9367924,1133.25
25318,253.18,371.9506856,1133.25
25319,253.19,371.9645789,1133.25
25320,253.2,371.9784722,1133.25
25321,253.21,371.9923656,1133.25
25322,253.22,372.006259,1133.25
25323,253.23,372.0201525,1133.25
25324,253.24,372.034046,1133.25
25325,253.25,372.0479395,1133.25
25326,253.26,372.0618331,1133.25
25327,253.27,372.0757268,1133.25
25328,253.28,372.0896205,1133.25
25329,253.29,372.1035142,1133.25
25330,253.3,372.117408,1133.25
25331,253.31,372.1313018,1133.25
25332,253.32,372.1451957,1133.25
25333,253.33,372.1590896,1133.25
25334,253.34,372.1729835,1133.25
25335,253.35,372.1868775,1133.25
25336,253.36,372.2007715,1133.25
25337,253.37,372.2146656,1133.25
25338,253.38,372.2285597,1133.25
25339,253.39,372.2424538,1133.25
25340,253.4,372.2563479,1133.25
25341,253.41,372.2702421,1133.25
25342,253.42,372.2841363,1133.25
25343,253.43,372.2980306,1133.25
25344,253.44,372.3119248,1133.25
25345,253.45,372.3258191,1133.25
25346,253.46,372.3397134,1133.25
25347,253.47,372.3536078,1133.25
25348,253.48,372.3675021,1133.25
25349,253.49,372.3813965,1133.25
25350,253.5,372.395291,1133.25
25351,253.51,372.4091854,1133.25
25352,253.52,372.4230799,1133.25
25353,253.53,372.4369744,1133.25
25354,253.54,372.4508689,1133.25
25355,253.55,372.4647634,1133.25
25356,253.56,372.478658,1133.25
25357,253.57,372.4925526,1133.25
25358,253.58,372.5064472,1133.25
25359,253.59,372.5203418,1133.25
25360,253.6,372.5342364,1133.25
25361,253.61,372.5481311,1133.25
25362,253.62,372.5620257,1133.25
25363,253.63,372.5759204,1133.25
25364,253.64,372.5898151,1133.25
25365,253.65,372.6037098,1133.25
25366,253.66,372.6176045,1133.25
25367,253.67,372.6314992,1133.25
25368,253.68,372.6453939,1133.25
25369,253.69,372.6592886,1133.25
25370,253.7,372.6731833,1133.25
25371,253.71,372.687078,1133.25
25372,253.72,372.7009727,1133.25
25373,253.73,372.7148674,1133.25
25374,253.74,372.7287621,1133.25
25375,253.75,372.7426567,1133.25
25376,253.76,372.7565514,1133.25
25377,253.77,372.7704461,1133.25
25378,253.78,372.7843408,1133.25
25379,253.79,372.7982354,1133.25
25380,253.8,372.81213,1133.25
25381,253.81,372.8260247,1133.25
25382,253.82,372.8399193,1133.25
25383,253.83,372.8538138,1133.25
25384,253.84,372.8677084,1133.25
25385,253.85,372.8816029,1133.25
25386,253.86,372.8954975,1133.25
25387,253.87,372.9093919,1133.25
25388,253.88,372.9232864,1133.25
25389,253.89,372.9371808,1133.25
25390,253.9,372.9510752,1133.25
25391,253.91,372.9649696,1133.25
25392,253.92,372.9788639,1133.25
25393,253.93,372.9927582,1133.25
25394,253.94,373.0066524,1133.25
25395,253.95,373.0205466,1133.25
25396,253.96,373.0344408,1133.25
25397,253.97,373.0483349,1133.25
25398,253.98,373.0622289,1133.25
25399,253.99,373.0761229,1133.25
25400,254,373.0900169,1133.25
25401,254.01,373.1039107,1133.25
25402,254.02,373.1178046,1133.25
25403,254.03,373.1316983,1133.25
25404,254.04,373.145592,1133.25
25405,254.05,373.1594857,1133.25
25406,254.06,373.1733792,1133.25
25407,254.07,373.1872727,1133.25
25408,254.08,373.2011661,1133.25
25409,254.09,373.2150595,1133.25
25410,254.1,373.2289527,1133.25
25411,254.11,373.2428459,1133.25
25412,254.12,373.256739,1133.25
25413,254.13,373.270632,1133.25
25414,254.14,373.2845249,1133.25
25415,254.15,373.2984177,1133.25
25416,254.16,373.3123104,1133.25
25417,254.17,373.326203,1133.25
25418,254.18,373.3400954,1133.25
25419,254.19,373.3539878,1133.25
25420,254.2,373.3678801,1133.25
25421,254.21,373.3817722,1133.25
25422,254.22,373.3956642,1133.25
25423,254.23,373.4095561,1133.25
25424,254.24,373.4234479,1133.25
25425,254.25,373.4373395,1133.25
25426,254.26,373.451231,1133.25
25427,254.27,373.4651224,1133.25
25428,254.28,373.4790136,1133.25
25429,254.29,373.4929047,1133.25
25430,254.3,373.5067956,1133.25
25431,254.31,373.5206864,1133.25
25432,254.32,373.534577,1133.25
25433,254.33,373.5484674,1133.25
25434,254.34,373.5623577,1133.25
25435,254.35,373.5762478,1133.25
25436,254.36,373.5901377,1133.25
25437,254.37,373.6040274,1133.25
25438,254.38,373.6179169,1133.25
25439,254.39,373.6318063,1133.25
25440,254.4,373.6456954,1133.25
25441,254.41,373.6595844,1133.25
25442,254.42,373.6734731,1133.25
25443,254.43,373.6873617,1133.25
25444,254.44,373.70125,1133.25
25445,254.45,373.7151381,1133.25
25446,254.46,373.729026,1133.25
25447,254.47,373.7429136,1133.25
25448,254.48,373.756801,1133.25
25449,254.49,373.7706882,1133.25
25450,254.5,373.7845751,1133.25
25451,254.51,373.7984618,1133.25
25452,254.52,373.8123482,1133.25
25453,254.53,373.8262343,1133.25
25454,254.54,373.8401202,1133.25
25455,254.55,373.8540058,1133.25
25456,254.56,373.8678911,1133.25
25457,254.57,373.8817762,1133.25
25458,254.58,373.8956609,1133.25
25459,254.59,373.9095454,1133.25
25460,254.6,373.9234295,1133.25
25461,254.61,373.9373134,1133.25
25462,254.62,373.9511969,1133.25
25463,254.63,373.9650801,1133.25
25464,254.64,373.978963,1133.25
25465,254.65,373.9928455,1133.25
25466,254.66,374.0067277,1133.25
25467,254.67,374.0206096,1133.25
25468,254.68,374.0344911,1133.25
25469,254.69,374.0483723,1133.25
25470,254.7,374.062253,1133.25
25471,254.71,374.0761334,1133.25
25472,254.72,374.0900135,1133.25
25473,254.73,374.1038931,1133.25
25474,254.74,374.1177724,1133.25
25475,254.75,374.1316512,1133.25
25476,254.76,374.1455296,1133.25
25477,254.77,374.1594077,1133.25
25478,254.78,374.1732852,1133.25
25479,254.79,374.1871624,1133.25
25480,254.8,374.2010391,1133.25
25481,254.81,374.2149154,1133.25
25482,254.82,374.2287912,1133.25
25483,254.83,374.2426666,1133.25
25484,254.84,374.2565414,1133.25
25485,254.85,374.2704158,1133.25
25486,254.86,374.2842897,1133.25
25487,254.87,374.2981631,1133.25
25488,254.88,374.312036,1133.25
25489,254.89,374.3259084,1133.25
25490,254.9,374.3397803,1133.25
25491,254.91,374.3536516,1133.25
25492,254.92,374.3675223,1133.25
25493,254.93,374.3813926,1133.25
25494,254.94,374.3952622,1133.25
25495,254.95,374.4091313,1133.25
25496,254.96,374.4229998,1133.25
25497,254.97,374.4368677,1133.25
25498,254.98,374.450735,1133.25
25499,254.99,374.4646017,1133.25
25500,255,374.4784677,1133.25
25501,255.01,374.4923331,1133.25
25502,255.02,374.5061979,1133.25
25503,255.03,374.5200621,1133.25
25504,255.04,374.5339255,1133.25
25505,255.05,374.5477883,1133.25
25506,255.06,374.5616504,1133.25
25507,255.07,374.5755118,1133.25
25508,255.08,374.5893725,1133.25
25509,255.09,374.6032324,1133.25
25510,255.1,374.6170917,1133.25
25511,255.11,374.6309502,1133.25
25512,255.12,374.6448079,1133.25
25513,255.13,374.6586648,1133.25
25514,255.14,374.672521,1133.25
25515,255.15,374.6863764,1133.25
25516,255.16,374.700231,1133.25
25517,255.17,374.7140847,1133.25
25518,255.18,374.7279377,1133.25
25519,255.19,374.7417897,1133.25
25520,255.2,374.755641,1133.25
25521,255.21,374.7694913,1133.25
25522,255.22,374.7833408,1133.25
25523,255.23,374.7971893,1133.25
25524,255.24,374.811037,1133.25
25525,255.25,374.8248837,1133.25
25526,255.26,374.8387295,1133.25
25527,255.27,374.8525743,1133.25
25528,255.28,374.8664182,1133.25
25529,255.29,374.8802611,1133.25
25530,255.3,374.894103,1133.25
25531,255.31,374.9079438,1133.25
25532,255.32,374.9217837,1133.25
25533,255.33,374.9356225,1133.25
25534,255.34,374.9494602,1133.25
25535,255.35,374.9632968,1133.25
25536,255.36,374.9771324,1133.25
25537,255.37,374.9909668,1133.25
25538,255.38,375.0048002,1133.25
25539,255.39,375.0186323,1133.25
25540,255.4,375.0324633,1133.25
25541,255.41,375.0462932,1133.25
25542,255.42,375.0601218,1133.25
25543,255.43,375.0739492,1133.25
25544,255.44,375.0877754,1133.25
25545,255.45,375.1016004,1133.25
25546,255.46,375.1154241,1133.25
25547,255.47,375.1292465,1133.25
25548,255.48,375.1430675,1133.25
25549,255.49,375.1568873,1133.25
25550,255.5,375.1707057,1133.25
25551,255.51,375.1845228,1133.25
25552,255.52,375.1983385,1133.25
25553,255.53,375.2121528,1133.25
25554,255.54,375.2259657,1133.25
25555,255.55,375.2397771,1133.25
25556,255.56,375.2535871,1133.25
25557,255.57,375.2673956,1133.25
25558,255.58,375.2812026,1133.25
25559,255.59,375.2950081,1133.25
25560,255.6,375.308812,1133.25
25561,255.61,375.3226144,1133.25
25562,255.62,375.3364151,1133.25
25563,255.63,375.3502143,1133.25
25564,255.64,375.3640118,1133.25
25565,255.65,375.3778077,1133.25
25566,255.66,375.3916019,1133.25
25567,255.67,375.4053944,1133.25
25568,255.68,375.4191852,1133.25
25569,255.69,375.4329742,1133.25
25570,255.7,375.4467614,1133.25
25571,255.71,375.4605469,1133.25
25572,255.72,375.4743305,1133.25
25573,255.73,375.4881123,1133.25
25574,255.74,375.5018922,1133.25
25575,255.75,375.5156702,1133.25
25576,255.76,375.5294462,1133.25
25577,255.77,375.5432204,1133.25
25578,255.78,375.5569925,1133.25
25579,255.79,375.5707627,1133.25
25580,255.8,375.5845308,1133.25
25581,255.81,375.5982968,1133.25
25582,255.82,375.6120608,1133.25
25583,255.83,375.6258226,1133.25
25584,255.84,375.6395823,1133.25
25585,255.85,375.6533399,1133.25
25586,255.86,375.6670952,1133.25
25587,255.87,375.6808483,1133.25
25588,255.88,375.6945991,1133.25
25589,255.89,375.7083477,1133.25
25590,255.9,375.722094,1133.25
25591,255.91,375.7358379,1133.25
25592,255.92,375.7495794,1133.25
25593,255.93,375.7633185,1133.25
25594,255.94,375.7770552,1133.25
25595,255.95,375.7907894,1133.25
25596,255.96,375.8045211,1133.25
25597,255.97,375.8182503,1133.25
25598,255.98,375.8319769,1133.25
25599,255.99,375.8457009,1133.25
25600,256,375.8594223,1133.25
25601,256.01,375.873141,1133.25
25602,256.02,375.8868571,1133.25
25603,256.03,375.9005704,1133.25
25604,256.04,375.9142809,1133.25
25605,256.05,375.9279886,1133.25
25606,256.06,375.9416936,1133.25
25607,256.07,375.9553956,1133.25
25608,256.08,375.9690948,1133.25
25609,256.09,375.982791,1133.25
25610,256.1,375.9964842,1133.25
25611,256.11,376.0101744,1133.25
25612,256.12,376.0238615,1133.25
25613,256.13,376.0375456,1133.25
25614,256.14,376.0512265,1133.25
25615,256.15,376.0649042,1133.25
25616,256.16,376.0785788,1133.25
25617,256.17,376.09225,1133.25
25618,256.18,376.105918,1133.25
25619,256.19,376.1195827,1133.25
25620,256.2,376.133244,1133.25
25621,256.21,376.1469018,1133.25
25622,256.22,376.1605562,1133.25
25623,256.23,376.1742071,1133.25
25624,256.24,376.1878545,1133.25
25625,256.25,376.2014982,1133.25
25626,256.26,376.2151384,1133.25
25627,256.27,376.2287748,1133.25
25628,256.28,376.2424076,1133.250014
25629,256.29,376.2560365,1133.250078
25630,256.3,376.2696616,1133.250192
25631,256.31,376.2832829,1133.250356
25632,256.32,376.2969003,1133.250572
25633,256.33,376.3105137,1133.250839
25634,256.34,376.3241231,1133.251158
25635,256.35,376.3377285,1133.251528
25636,256.36,376.3513297,1133.25195
25637,256.37,376.3649268,1133.252424
25638,256.38,376.3785197,1133.25295
25639,256.39,376.3921084,1133.253528
25640,256.4,376.4056928,1133.254157
25641,256.41,376.4192728,1133.254838
25642,256.42,376.4328484,1133.255571
25643,256.43,376.4464195,1133.256356
25644,256.44,376.4599862,1133.257193
25645,256.45,376.4735482,1133.258081
25646,256.46,376.4871057,1133.259021
25647,256.47,376.5006585,1133.260013
25648,256.48,376.5142065,1133.261057
25649,256.49,376.5277498,1133.262153
25650,256.5,376.5412882,1133.2633
25651,256.51,376.5548217,1133.264499
25652,256.52,376.5683503,1133.265751
25653,256.53,376.5818738,1133.267054
25654,256.54,376.5953923,1133.268409
25655,256.55,376.6089056,1133.269816
25656,256.56,376.6224138,1133.271275
25657,256.57,376.6359167,1133.272786
25658,256.58,376.6494143,1133.274349
25659,256.59,376.6629065,1133.275964
25660,256.6,376.6763933,1133.277631
25661,256.61,376.6898746,1133.27935
25662,256.62,376.7033504,1133.281121
25663,256.63,376.7168205,1133.282945
25664,256.64,376.730285,1133.28482
25665,256.65,376.7437437,1133.286747
25666,256.66,376.7571966,1133.288726
25667,256.67,376.7706436,1133.290758
25668,256.68,376.7840847,1133.292841
25669,256.69,376.7975197,1133.294977
25670,256.7,376.8109488,1133.297164
25671,256.71,376.8243716,1133.299404
25672,256.72,376.8377883,1133.301696
25673,256.73,376.8511987,1133.304041
25674,256.74,376.8646027,1133.306439
25675,256.75,376.8780003,1133.308893
25676,256.76,376.8913914,1133.311402
25677,256.77,376.904776,1133.313967
25678,256.78,376.9181539,1133.316587
25679,256.79,376.9315252,1133.319263
25680,256.8,376.9448897,1133.321996
25681,256.81,376.9582473,1133.324784
25682,256.82,376.971598,1133.327629
25683,256.83,376.9849418,1133.330529
25684,256.84,376.9982784,1133.333481
25685,256.85,377.011608,1133.336486
25686,256.86,377.0249303,1133.339543
25687,256.87,377.0382453,1133.342653
25688,256.88,377.0515529,1133.345814
25689,256.89,377.064853,1133.349028
25690,256.9,377.0781457,1133.352293
25691,256.91,377.0914307,1133.35561
25692,256.92,377.104708,1133.358979
25693,256.93,377.1179775,1133.362399
25694,256.94,377.1312391,1133.365871
25695,256.95,377.1444928,1133.369394
25696,256.96,377.1577384,1133.372969
25697,256.97,377.170976,1133.376595
25698,256.98,377.1842053,1133.380272
25699,256.99,377.1974263,1133.384
25700,257,377.2106389,1133.38778
25701,257.01,377.2238431,1133.39161
25702,257.02,377.2370386,1133.395491
25703,257.03,377.2502256,1133.399423
25704,257.04,377.2634038,1133.403405
25705,257.05,377.2765732,1133.407438
25706,257.06,377.2897336,1133.411522
25707,257.07,377.3028851,1133.415656
25708,257.08,377.3160274,1133.41984
25709,257.09,377.3291606,1133.424075
25710,257.1,377.3422844,1133.42836
25711,257.11,377.3553989,1133.432695
25712,257.12,377.368504,1133.43708
25713,257.13,377.3815994,1133.441515
25714,257.14,377.3946852,1133.446001
25715,257.15,377.4077613,1133.450535
25716,257.16,377.4208274,1133.45512
25717,257.17,377.4338836,1133.459755
25718,257.18,377.4469298,1133.464439
25719,257.19,377.4599658,1133.469177
25720,257.2,377.4729916,1133.47397
25721,257.21,377.486007,1133.478819
25722,257.22,377.499012,1133.483724
25723,257.23,377.5120064,1133.488685
25724,257.24,377.5249902,1133.493702
25725,257.25,377.5379631,1133.498774
25726,257.26,377.5509252,1133.503902
25727,257.27,377.5638762,1133.509086
25728,257.28,377.5768161,1133.514324
25729,257.29,377.5897448,1133.519611
25730,257.3,377.6026622,1133.524946
25731,257.31,377.6155681,1133.53033
25732,257.32,377.6284625,1133.535762
25733,257.33,377.6413453,1133.541243
25734,257.34,377.6542163,1133.546771
25735,257.35,377.6670754,1133.552347
25736,257.36,377.6799225,1133.557971
25737,257.37,377.6927576,1133.563642
25738,257.38,377.7055804,1133.569361
25739,257.39,377.7183909,1133.575127
25740,257.4,377.7311889,1133.58094
25741,257.41,377.7439744,1133.5868
25742,257.42,377.7567472,1133.592707
25743,257.43,377.7695073,1133.59866
25744,257.44,377.7822544,1133.60466
25745,257.45,377.7949885,1133.610706
25746,257.46,377.8077094,1133.616799
25747,257.47,377.8204171,1133.622937
25748,257.48,377.8331113,1133.629122
25749,257.49,377.845792,1133.635352
25750,257.5,377.8584591,1133.641628
25751,257.51,377.8711124,1133.64795
25752,257.52,377.8837518,1133.654317
25753,257.53,377.8963771,1133.660729
25754,257.54,377.9089883,1133.667187
25755,257.55,377.9215853,1133.673689
25756,257.56,377.9341678,1133.680236
25757,257.57,377.9467358,1133.686829
25758,257.58,377.9592891,1133.693465
25759,257.59,377.9718277,1133.700146
25760,257.6,377.9843513,1133.706872
25761,257.61,377.9968599,1133.713641
25762,257.62,378.0093533,1133.720455
25763,257.63,378.0218314,1133.727314
25764,257.64,378.0342941,1133.734223
25765,257.65,378.0467411,1133.741185
25766,257.66,378.0591725,1133.748199
25767,257.67,378.0715879,1133.755266
25768,257.68,378.0839874,1133.762386
25769,257.69,378.0963707,1133.769558
25770,257.7,378.1087377,1133.776783
25771,257.71,378.1210883,1133.78406
25772,257.72,378.1334224,1133.79139
25773,257.73,378.1457398,1133.798767
25774,257.74,378.1580405,1133.806188
25775,257.75,378.1703241,1133.813651
25776,257.76,378.1825907,1133.821156
25777,257.77,378.1948401,1133.828702
