#{"t_start": 1695179985.2047224, "env_id": null}
r,l,t
-1006315.3,818,28633.370229
-1521796.2,1002,28668.158057
-1006738.0,824,28703.58443
-1014438.2,825,28738.263748
-1005277.06,827,28773.235206
-1016628.1,826,28806.236597
-1023441.4,823,28841.274665
-1017776.9,823,28876.010264
-1029050.75,828,28909.468806
-1033710.0,827,28940.970565
-1026849.8,821,28973.436064
-1030755.4,829,29006.785236
-1014865.75,818,29039.353556
-998526.06,817,29073.019082
-1014945.9,819,29105.482531
-1020430.1,821,29139.07964
-1013496.44,825,29171.652158
-1025838.9,824,29204.640777
-956990.9,812,29237.141509
-1000746.2,816,29270.628017
-1000514.5,820,29302.71353
-963629.06,811,29335.736336
-1032635.1,820,29368.320483
-1070183.0,832,29402.303159
-1049648.6,827,29435.19394
